spkid,full_name,diameter,class,q,e,i,om,w,ma,epoch
2051354,513542000RX25,28.731,TJN,4.598805084027639,0.027930830341769762,5.519994921721441,101.23593675276565,108.46177068169801,219.99995741539814,59000
2051359,513592000SC17,22.755,TJN,4.569185763788033,0.269164727385998,10.05908714582018,155.53697542141705,79.00431099380269,87.60127867348105,59000
2051364,513642000SU333,27.850,TJN,4.725358535800639,0.2701254171489991,3.3810317215320036,203.20665062205265,289.6767723843326,336.56501594497837,59000
2051365,513652000TA42,40.606,TJN,4.92344698366342,0.18993043718198038,3.6048415273780026,166.45907463936683,14.138531918848223,124.53517682551734,59000
2051910,519102001QQ60,26.350,TJN,4.726849998722509,0.1017089373146102,8.62063804301363,305.0848145606687,102.42929414835548,195.26355251112423,59000
2051935,519352001QK134,23.273,TJN,4.732784932565846,0.10476287238379826,8.409643877189792,9.744666364523527,94.59088629800692,147.30136637070683,59000
2051958,519582001QJ256,27.223,TJN,4.554340227172643,0.2177867036610718,11.53093842018122,75.3031502038155,94.6701412139525,346.5776642727128,59000
2051962,519622001QH267,27.479,TJN,4.890437560104499,0.26913307798577313,11.367199585413989,317.4143547606678,4.138473294796645,152.6441412280077,59000
2051969,519692001QZ292,23.705,TJN,5.113249031915121,0.26612592727953516,10.060316469954916,21.27604956370819,336.4818188355048,202.93000136209338,59000
2052278,522781988SG3,20.336,TJN,4.729058954931356,0.23396266375728714,6.736958488402365,81.71578929916731,311.09227164267935,274.8323735960536,59000
2052511,525111996GH12,21.583,TJN,4.893815176686929,0.1926094938462863,13.359605794209257,126.45011893553504,149.21750047984503,61.66675339831852,59000
2052567,525671997HN2,21.577,TJN,4.794391106833428,0.02524198949851465,9.338677353319481,270.2666018922087,160.35657671138526,11.7510489211202,59000
2052767,52767Ophelestes1998MW41,25.070,TJN,5.166250957627886,0.04848861422838413,14.852977356935359,201.66505062006541,188.69552825543084,163.77116950321673,59000
2053418,534181999PY3,25.302,TJN,4.666127117831524,0.2695662565581238,12.290547269015379,343.65769300091915,172.1937141599732,198.2307844668254,59000
2053419,534191999PJ4,22.313,TJN,4.714912229676717,0.18192871789787698,0.6646471685748934,82.03500542627044,280.48812887971417,103.34197393268536,59000
2054626,546262000SJ49,20.327,TJN,4.8312205459113295,0.0027591154849888944,4.808908606204766,313.9633457959426,175.83117432111874,166.50167970087065,59000
2054649,546492000SE310,21.398,TJN,4.671627921473667,0.03044146285980963,8.578135747064275,101.84885630972957,67.97688138728935,221.45776410054066,59000
2054656,546562000SX362,37.743,TJN,4.873172622585184,0.19905053073241674,10.822043068072308,88.37937328556167,42.10987924528255,350.3782646301619,59000
2054672,546722000WO180,22.933,TJN,4.554978757627305,0.001518475153865606,8.255047466429122,179.41507131576626,330.5777160041806,216.6397760884078,59000
2055060,550602001QM73,28.643,TJN,4.866644227854258,0.048242415425249596,11.791956336932726,25.63362189233773,17.417757308027642,161.58862668749106,59000
2055267,552672001RP132,24.077,TJN,4.991223226811464,0.16462013680997584,4.2398347913601695,138.35052467758194,323.1217956402867,8.110257826514072,59000
2055419,554192001TF19,31.406,TJN,5.017577826906184,0.20756855930780796,2.758680768492376,128.04334851950773,248.57250918033156,111.80996349445853,59000
2055457,554572001TH133,24.008,TJN,4.2197271519118384,0.19558837785078015,0.8087502568465516,57.63656005263847,145.6936870027457,129.05494691926384,59000
2055474,554742001TY229,21.469,TJN,4.711276138542257,0.06728079283816793,8.599706168572832,309.8861442989678,67.38424152421571,171.70004507392696,59000
2056968,569682000SA92,25.865,TJN,5.010969401889487,0.21365376640426076,10.328992810132428,138.92027173537798,111.77359608492802,281.5815825972441,59000
2056976,569762000SS161,23.483,TJN,5.061734827017879,0.07117472624904002,4.892245756790424,353.4912646249257,190.75453155051895,279.3194554243395,59000
2057013,570132000TD39,24.126,TJN,4.969868713022351,0.09761990944778032,9.20376277283815,323.89486165359875,236.4663397278899,304.3029540353608,59000
2057714,577142001UY124,28.255,TJN,5.080269452431043,0.22394742153540723,0.7823584627999386,70.13185184517317,248.93007298478184,104.39732119194076,59000
2058008,580082002TW240,25.338,TJN,4.963744347440432,0.1948898697141644,1.4894001944520547,181.84398204165782,161.02573622274608,124.72536294639465,59000
2058931,58931Palmys1998MK47,27.753,TJN,4.736215749930153,0.2547670231482534,10.526321583877476,216.64948981195903,134.63067362287313,54.08600060665997,59000
2062114,621142000RV99,20.182,TJN,4.25966410724202,0.197283867690103,5.521045578259481,294.8257810597036,276.59429675788743,308.6696794260473,59000
2062426,624262000SX186,26.466,TJN,4.818054592586494,0.1704925810006415,10.070010466545083,318.8313898745021,333.14883742531157,234.8046594357513,59000
2063955,639552001SP65,22.136,TJN,4.505560240339608,0.028102430348427743,12.475816804198772,224.64648761597635,329.20740383610075,27.91796609561662,59000
2064030,640302001SQ168,20.349,TJN,5.003589426593209,0.11031474091783006,12.789336562141752,12.648313131197536,198.58347763017608,109.316519214788,59000
2065590,65590Archeptolemos1305T3,20.267,TJN,5.049467503982386,0.07956071030451763,2.5825146819667646,173.25952182652657,28.447314330795784,54.981018473559004,59000
2068444,684442001RH142,28.373,TJN,5.071730163569278,0.07319689301372508,7.294283585270198,318.5292730270796,26.384332171320914,348.9221363112993,59000
2068519,685192001VW15,27.855,TJN,5.210743190222979,0.29190316642573366,11.008900854487297,257.07225691593356,144.9920501049872,116.85701108322179,59000
2069437,694371996KW2,20.576,TJN,4.894154915098727,0.11792931740002811,11.609708944003657,313.2510989074048,263.82726536133816,178.72823468485888,59000
2073677,736771988SA3,24.711,TJN,5.003677376917148,0.26761396655313396,11.770139710933163,242.66872430017463,179.04385253307726,114.4447256271149,59000
2073795,737951995FH8,20.014,TJN,4.842536172423422,0.18934158779917887,3.4225100157087667,15.852603533390157,225.85042950060406,170.7467516233994,59000
2076812,768122000QQ84,22.611,TJN,4.645193573721095,0.23844339106249451,2.8880222658566,348.48239623437985,303.5948633832663,359.5039724761157,59000
2076826,768262000SW131,21.258000000000006,TJN,5.066214973641191,0.15079112793155763,8.85018702410544,330.4866746050843,14.520810127263552,103.45995939850569,59000
2076830,768302000SA182,23.221,TJN,4.8447955750781535,0.17307116538790773,11.116286966073295,45.56863436854438,332.57397003539825,101.74393923413302,59000
2076857,768572000WE132,33.098,TJN,4.775379929069811,0.14775530814565915,4.7870927330129,40.56882006374957,119.12306053410367,133.69664563780356,59000
2076867,768672000YM5,42.849,TJN,5.017493341425457,0.058572896339413344,1.5705773529363232,194.06826017172725,16.843448692947906,60.9540384136822,59000
2080119,801191999RY138,28.432,TJN,4.435186445205537,0.2167356345784516,10.751195743651163,272.538300440478,300.7542730120148,266.03702665661865,59000
2082055,820552000TY40,24.934,TJN,4.854691650958705,0.08423170873225673,4.495467470700067,137.58235629777133,336.2954493445865,136.5625084468938,59000
2099308,993082001SD233,20.427,TJN,5.006806759734376,0.007294789929436152,2.4954408646758273,49.097578875567145,276.7039242736934,209.10915982582787,59000
2099334,993342001VC92,26.241999999999997,TJN,4.8710858011384985,0.19364168877215035,2.215852925956975,183.80019556128764,289.6255595629763,238.06911176928514,59000
2099943,999432005AS2,22.941999999999997,TJN,4.703119237316879,0.05313320382211468,4.723643212900744,121.5238090388301,313.67100729313313,12.759707686335346,59000
2105694,1056942000SV62,23.211,TJN,4.667215794790518,0.2821375753058743,8.890170988706183,126.63790399847689,188.05087131176603,231.84100516761268,59000
2105808,1058082000SZ135,24.314,TJN,5.140542508969361,0.2861785731007762,5.376033580407249,232.1947932625376,244.9666367446876,191.79696929275073,59000
2114141,1141412002VX60,20.914,TJN,4.766196550944864,0.2744593170661345,0.30992777390147386,318.8189157226214,103.12256949000023,29.826147737855703,59000
2114208,1142082002VH107,20.275,TJN,4.87636474223592,0.11104761007663332,1.453626520167166,201.09302310803196,89.89218537519197,44.81514747858253,59000
2117385,1173852004YN20,21.969,TJN,5.067345946130246,0.004636984958660229,4.357548707979286,247.53690389866884,219.2193527889158,158.68743279714877,59000
2117404,1174042005AC9,22.747,TJN,4.971569942071332,0.2784955687763176,9.895567232206378,237.58091694764693,264.4587958813256,124.6707772718627,59000
2117447,1174472005AX46,30.603,TJN,4.959545012966214,0.1284552444951943,1.4777261020280075,198.4126293204948,142.9706007980039,157.49848979461757,59000
2119528,1195282001US179,22.096999999999998,TJN,4.642501105748687,0.28999644571310085,8.409852802510228,111.87293240992683,144.10478895514598,228.7854304661368,59000
2125045,1250452001TK211,22.962,TJN,5.135890960358804,0.28908599312677585,1.7982880623600639,136.00590656768594,343.52408446552806,55.592932061999626,59000
2125159,1251592001UV93,21.54,TJN,4.886895178999744,0.255902836640208,3.1742299102407223,113.65336745654983,186.64574175808352,238.48006129648755,59000
2128299,1282992003YL61,26.631999999999998,TJN,4.920239700484056,0.0883346676208757,2.582827913336441,330.29931473353975,355.0623392925727,294.52549875211514,59000
2129133,1291332004YZ31,21.802,TJN,4.9513051230626415,0.11552931858057758,1.0084295335621574,297.5827213837595,310.62335999976443,1.0541635529544102,59000
2131447,1314472001QZ113,23.709,TJN,5.020062787934038,0.25534100145505706,10.069947260798854,208.56505422643946,230.2767542165171,132.64689613301115,59000
2131451,1314512001QD174,21.208000000000002,TJN,4.706644949791759,0.0950766015468833,6.951053210790517,328.4076495507122,3.2888134535130664,99.06033255188778,59000
2153083,1530832000RH28,20.484,TJN,4.839764361758556,0.05084782400582775,12.465801613460073,319.1071295332721,106.533058200524,155.51991989879028,59000
2159342,1593422006JR,27.048000000000002,TJN,4.794908656293608,0.16704037873750505,1.4833625997347544,333.96998391066063,150.35176240063296,221.50033793824437,59000
2182746,1827462001XV105,20.982,TJN,4.690886455249657,0.2808464322482343,2.170994000071084,79.83858875599185,235.01336750466666,67.52494847538343,59000
2247967,2479672003YD149,20.717,TJN,5.125614189427966,0.2088089390024919,4.59686597025676,258.3010935950021,142.38830631202026,48.274422654349586,59000
2248186,2481862005AY82,21.267,TJN,4.899906409818684,0.17101835102680948,11.487989804082122,219.32081997246064,298.01659861508534,262.38182778583536,59000
2000588,588Achilles1906TG,130.099,GRK,4.445949716493907,0.02915294813123056,4.586382347335482,264.17902962045855,238.6458977532837,246.87113062099422,59000
2000624,624Hektor1907XM,225,GRK,5.137134355197001,0.18450216800975092,6.126280612480389,94.81657101058339,124.97763069561861,165.9040178327423,59000
2000659,659Nestor1908CS,112.320,GRK,4.558053049693253,0.297016155031279,4.524053494457468,250.1312657177872,282.3962570435595,180.47618197913224,59000
2000911,911Agamemnon1919FD,131.038,GRK,4.929177895146128,0.04202520457095721,1.2033643770154496,147.53826549157932,109.11251317313973,97.15004712266777,59000
2001143,1143Odysseus1930BH,114.624,GRK,4.7770807416758565,0.155498895709121,14.09150434344281,300.2730466702681,22.60317860517201,118.50448594328054,59000
2001404,1404Ajax1936QW,83.990,GRK,4.692960806639621,0.26321192157838663,8.228084881067833,286.3316610582383,62.12026310298065,115.2297276338985,59000
2001437,1437Diomedes1937PB,117.786,GRK,4.97529430335753,0.22223058532626133,11.817497822782451,76.08873990921016,0.9865773982051129,261.48063911376846,59000
2001583,1583Antilochus1950SA,108.842,GRK,4.8649765376187375,0.20910472229858038,9.87535638277944,66.18789950518908,299.6461008880283,200.03151664655783,59000
2001647,1647Menelaus1957MK,42.716,GRK,5.100999292901629,0.21074522519613278,7.7138141859296265,258.3834196625518,225.759058527448,262.6159209672035,59000
2001749,1749Telamon1949SB,64.898,GRK,4.595788430772026,0.10784734536592655,1.3451738498907018,198.17096210213776,205.4049518711583,212.65799727263467,59000
2001868,1868Thersites2008PL,68.163,GRK,4.727309445749048,0.088077553279348,9.641003179054564,200.59412784553763,238.33737163949877,196.4290711741225,59000
2001869,1869Philoctetes4596PL,22.655,GRK,4.84242254885597,0.24280834664355408,2.330555339052482,270.90551644536765,235.2953970005639,115.40950325384651,59000
2002146,2146Stentor1976UQ,50.755,GRK,4.668287039770303,0.24303401840375422,6.215747540344149,307.7894854878444,203.57997870805016,142.36769152671687,59000
2002148,2148Epeios1976UW,37.980,GRK,4.9165340243865066,0.2601216955740311,9.436697152206456,86.02700421913804,303.2676164407207,319.4632353911272,59000
2002260,2260Neoptolemus1975WM1,76.435,GRK,4.967183164874629,0.2739721657669414,11.733435007081852,199.99423684459805,158.74092361307535,207.33480024429048,59000
2002456,2456Palamedes1966BA1,65.916,GRK,4.749844236276978,0.15340271965828134,10.275677635629293,298.42369541714777,289.73140095518033,188.80390705894382,59000
2002759,2759Idomeneus1980GC,53.676,GRK,4.847083863227146,0.15045488840615986,10.073002935819432,314.2059016302009,283.18812648560765,19.12733152076061,59000
2002797,2797Teucer1981LK,89.430,GRK,4.658779919662076,0.23948855369003252,2.2356331376281124,103.46737980186597,71.82174090756818,241.5201011143505,59000
2002920,2920Automedon1981JR,88.574,GRK,4.972608917927448,0.19498917923332953,5.1919281010738185,37.49538837510451,163.35481666133722,246.96628125821013,59000
2003063,3063Makhaon1983PV,111.655,GRK,4.906668603840144,0.210590063177311,0.6436840899029123,83.81637139600076,300.5756006262699,248.6363651366249,59000
2003391,3391Sinon1977DD3,37.862,GRK,4.8666881781732485,0.2387378008308303,10.792153397646969,340.37982504522984,299.10786907049385,32.839961135648814,59000
2003540,3540Protesilaos1973UF5,70.225,GRK,4.661898226880092,0.2670016025452699,14.288789719761287,166.49269647667714,8.642362394820612,108.16389360557662,59000
2003548,3548Eurybates1973SO,63.885,GRK,4.732848873875971,0.10139854705546074,3.9616558526861367,150.68656460016894,80.29804407465136,133.6413766453059,59000
2003564,3564Talthybius1985TC1,73.730,GRK,4.9969412027609,0.1126748857919832,1.3154506374346397,4.710365544315658,152.59478279548378,297.53888253410497,59000
2003596,3596Meriones1985VO,87.380,GRK,4.793446647129246,0.028194581952260697,7.133551151304804,18.36528585168641,16.97556720027936,353.0421842817019,59000
2003709,3709Polypoites1985TL3,65.297,GRK,4.917917914398701,0.1734840422988522,12.850473346913532,240.73053461090052,93.82486424208973,149.30913365126196,59000
2003793,3793Leonteus1985TE3,112.046,GRK,4.752343359207719,0.010782682139022625,8.279612929076695,212.33774474099872,92.9879419974326,199.54105463969256,59000
2003794,3794Sthenelos1985TF3,34.531,GRK,4.440269962590588,0.13967940543973803,0.7016572528516996,207.19018745834535,77.2446175154953,2.641413123562595,59000
2003801,3801Thrasymedes1985VS,34.285,GRK,5.201200940907417,0.16279339041227298,14.614083607919191,39.716235368809755,142.79723232545012,3.1605413116023806,59000
2004007,4007Euryalos1973SR,45.515,GRK,4.8886772991047565,0.08596237563848531,12.429748649439011,126.74202104352726,292.68387861035194,26.820082459908704,59000
2004035,40351986WD,68.733,GRK,4.985973028329592,0.17724997817070323,1.9739111557726523,292.4489299104533,87.88091084660844,259.0079192077804,59000
2004057,4057Demophon1985TQ,45.683,GRK,4.637360803579533,0.009150074981714829,13.826966347552634,62.968040609989416,209.54423231685573,64.12917521556619,59000
2004060,4060Deipylos1987YT1,84.043,GRK,4.442575438354782,0.011204456624764325,6.760324329077829,317.7674103536771,200.72810170186676,272.8256438350495,59000
2004063,4063Euforbo1989CG2,95.619,GRK,4.5729952422060345,0.24678016819789747,5.578469858624119,43.73218812560514,294.45266984549966,155.47541453807523,59000
2004068,4068Menestheus1973SW,67.625,GRK,4.773917811219494,0.10805719242337887,6.915799957907823,60.89375884463573,141.83978599182547,305.9888431345042,59000
